,Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
57,Dominican Republic,DOM,Agricultural land (% of land area),,45.332229352101,45.64272407369079,45.953218795280506,46.263713516870205,46.5742082384599,46.88470296004971,47.19519768163939,47.4021941626992,48.230180086938496,48.3336783274684,48.5199751604223,49.058166011177796,49.7826536948872,50.196646657006795,50.8176361001863,51.9561167460153,52.577106189194794,53.0945973918443,53.6120885944939,54.233078037673394,54.336576278203296,54.440074518733205,54.440074518733205,54.440074518733205,54.440074518733205,54.5849720554751,54.5849720554751,54.5849720554751,54.667770647899,52.701304077830706,52.701304077830706,52.701304077830706,52.701304077830706,52.701304077830706,53.3222935210101,53.301593872904206,51.7491202649555,51.9561167460153,51.06603187745811,52.0596149865452,52.0596149865452,52.0596149865452,50.403643138066705,50.031049472159005,50.031049472159005,50.031049472159005,50.031049472159005,49.6170565100393,49.6170565100393,49.6170565100393,49.6170565100393,48.6855723452701,48.6855723452701,48.6855723452701,48.6855723452701,48.6855723452701,,,
58,Algeria,DZA,Agricultural land (% of land area),,19.0915045303014,18.8517638365229,18.688018003644398,18.542746059603502,18.544005642933303,18.544005642933303,18.5792739761687,18.5591206428913,18.5591206428913,18.564578837320603,19.0755498081235,19.0600149470555,18.6015266149958,18.614962170513998,18.3701831434162,18.482705920881397,18.4033521711018,18.4079706433112,18.3983138377825,18.402512448881897,16.446379537648898,16.419508426612502,16.492984120852803,16.6306985649147,16.3959962044556,16.2435866215456,16.2817939825506,16.2977487047285,16.2738166214616,16.2385482882263,16.2158757882892,16.3179020380058,16.316642454676,16.6432943982131,16.6470731482026,16.6416149537733,16.6642874537103,16.7213885646628,16.6815017592181,16.803261481102098,16.8402092587772,16.733564536851198,16.7548511671089,17.27518536868,17.3028962019364,17.2903003686381,17.3201105074441,17.344042590711,17.3738527295171,17.3713335628574,17.3772116183966,17.3814905935367,17.3955346196478,17.3952656461243,17.4059294622839,17.3655391515237,,,
59,East Asia & Pacific (excluding high income),EAP,Agricultural land (% of land area),,35.7527948097386,35.9589776365691,36.178200518010605,36.4011418445618,36.661705375032,36.9133145714866,37.1758952233586,37.424291985489894,37.7205283782354,38.047208705944705,38.289933285493,38.654073202108606,39.0495894263604,39.543993318595604,39.8849825619124,39.371594641894,39.8393161102261,40.242985852017,40.5163316828339,40.8281951852916,41.1970707948794,41.841197626340396,42.5385151394846,43.205436287142,44.174553976698796,44.7118631025741,45.285537776801796,45.756371883719,46.2214553371547,46.6743970318474,46.85628227518679,46.8771367695782,46.88792811680511,47.1412643964688,47.210373767767,47.2329780216243,47.954197910487395,48.0015129380346,48.1901760327985,48.2910041995399,48.205394483779,48.149696095637296,47.1998649132415,47.4107806885572,47.4022777318719,47.2650584561541,47.4305401528942,47.566263219136296,47.718857712659904,47.7797994988819,47.8533126398837,47.9296183674079,47.9947552740431,48.05951173064779,48.9310339374006,48.8136992569236,,,
60,Early-demographic dividend,EAR,Agricultural land (% of land area),,35.425733266130294,35.40066081558629,35.34537284772011,35.3133572570254,35.283656046381005,35.2805059179793,35.2683875668831,35.2756842928747,35.263983815954205,35.284861452657104,35.2960315508162,35.422711714398105,35.489991536410606,35.5137596172548,35.5226221201236,35.542121486635104,35.6039030132104,35.660798591794205,35.7558656390608,35.755431689732596,35.6525889126082,35.7765807748089,35.8227915604759,36.1524361725839,36.4765654672966,36.7428174916204,37.153401060731895,37.3624328481347,37.640629715371205,37.9440663722484,37.9770695437199,38.88863163004871,38.9616303293541,39.184687650433,39.4798801704921,39.8132262831274,40.1019116349788,40.4716161748055,40.790471709102995,40.854609013115,40.919292271315605,40.9166949068436,41.070699815452,41.3697413339491,40.944491145442704,41.0464594683928,41.217060963527395,41.2041550394122,41.2707657487227,41.381281444001395,41.439187696145794,41.511834748275106,41.5371235707358,41.4762791317303,41.4644266431374,41.4662964363704,,,
61,East Asia & Pacific,EAS,Agricultural land (% of land area),,43.329284799157705,43.552551504520395,43.8079754988659,44.0628351901789,44.3954856657848,44.6041873139902,44.8803319338031,44.962726799735,45.313007609602096,45.643410341659994,45.853852822149705,46.153450824181604,46.513347616384294,46.863581719871796,47.0597038407473,46.775238049303205,46.700049677990705,46.884620580386,47.218816690187595,47.522780758123204,47.7762410555544,47.980532039829704,48.1502440591012,48.660212880718,49.2785111329784,49.54513356707021,49.9225000911596,50.2749053917021,50.3571225197707,50.540757535858,50.59073848150129,50.7262283197654,50.487676535015794,50.97868479136379,50.7766040977193,50.8620153414162,51.205908431862404,51.2992090407858,51.0079715568546,51.16913578467,51.1009506226494,50.5694964281561,49.6300360998987,49.792079253268994,49.9840208898874,49.4591064203586,49.1810042718792,48.927830589879704,48.691203210164794,48.296812278766495,48.7956202401991,48.6667205659474,48.3401672633325,48.7770047342764,47.678013010932,47.78377989169021,,,
62,Europe & Central Asia (excluding high income),ECA,Agricultural land (% of land area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.8080998246681,28.6954907564913,28.668020796841898,28.3951848292935,28.3124513688901,28.404528524882604,28.3381046126897,28.3078026062813,28.3491588431331,28.308790857247,28.242255187027997,28.1659523517148,28.1029460494449,28.0584273219372,28.0498023623281,27.958831551107,27.8984651864661,27.8631202425108,28.102433095393,28.0740590264236,28.0640345762437,28.1715474043093,28.2060261262393,28.2049998109781,28.178536865090003,,,
63,Europe & Central Asia,ECS,Agricultural land (% of land area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.667123775173398,30.6434703713303,30.6004334089487,30.315429535980503,30.238283579865303,30.213631001889897,30.1579701508797,30.110188310152502,30.0894707385158,29.977898002508997,29.861044562118103,29.7312668964259,29.6665936938165,29.623895288989896,29.5897426822623,29.445415818537697,29.412677272463302,29.3359292213527,29.4664982822934,29.4107286662121,29.3797697018709,29.4267725628226,29.397877062394,29.3855916654745,29.3409863866213,,,
64,Ecuador,ECU,Agricultural land (% of land area),,17.0134373645427,17.0134373645427,17.0495593122381,17.0495593122381,17.0856812599335,17.0856812599335,17.121803207629,17.1037422337812,17.320473919953802,17.5372056061263,17.7539372922988,17.970668978471302,18.1874006646438,18.6678225689929,19.4516688339835,20.065741944805698,21.0771564802774,21.6912295910996,22.3594856234648,23.399797717092902,24.414824447334198,25.1408755960121,25.628521889900302,26.206473053027,26.8024851900014,27.3804363531282,27.889755815633603,27.907816789481302,28.0053460482589,28.3412801618263,28.5869094061552,28.727785002167302,28.8072532870972,29.363531281606697,29.2876751914463,28.8505996243317,28.9409044935703,32.3200193267837,32.5132871637945,32.477049444355,31.345627315187603,30.1578354002255,29.1914962151715,30.306812691254603,30.1980995329361,29.9726203897568,29.8437751650829,29.976646803027897,30.336607756255997,30.188839568821503,29.578434923724604,30.2258813913019,30.2504429054598,22.554760006895197,23.306490184988498,22.2096956031567,,,
65,"Egypt, Arab Rep.",EGY,Agricultural land (% of land area),,2.5797378070219503,2.51644984680295,2.5013812848460497,2.51745441760008,2.68421316992315,2.79270681601286,2.81380280275252,2.81380280275252,2.84795820985484,2.85599477623186,2.865035913406,2.8680496257973798,2.8680496257973798,2.85599477623186,2.83791250188357,2.7424782761565094,2.64704405042945,2.5516098247024,2.45818474056959,2.45617559897534,2.4792807273092596,2.45641668615639,2.44586869278656,2.46949621755551,2.50841328042594,2.57873323622482,2.55864182028228,2.5927972273846,2.58275151941333,2.6601034707921003,2.6550806168064702,3.00997541744626,3.26083680747401,3.26083680747401,3.2980059269677002,3.1909789150007497,3.25975179253102,3.2745191794540203,3.49892008639309,3.30604249334472,3.3532573208096803,3.4396504093625997,3.4245818474057,3.49389723240745,3.5391029182781697,3.5491486262494303,3.55417148023507,3.55818976342358,3.7058616706012404,3.6877793962529504,3.63654628559948,3.7128936661811203,3.7480234775258703,3.73217132091642,3.8071928446305696,3.75083632480913,,,
66,Euro area,EMU,Agricultural land (% of land area),,56.1363290788144,56.084884711006495,56.0032373397972,55.726018051589406,55.5453815243309,55.3826261393457,55.3364505593273,55.0100687144409,55.0450011481983,54.445258167968205,53.6153426557526,53.4216792031228,53.18839513582851,53.0360493816977,52.8809862790781,52.5593775153973,52.5015287089055,52.5120779784188,52.3627806530344,52.201483776456605,52.155435635869,52.0809142599683,51.65994706985379,51.5471198638189,51.458656089749205,51.342765242320795,51.2705668705623,50.9533503778592,50.969450011995,50.77426546284121,49.4587193523857,48.696327749453495,48.623560840599005,48.4614318816116,47.8481583185934,47.9116172082995,47.68689770682,47.68373405364721,47.6085868390508,47.395798633411104,46.8183291787551,46.5114935975107,46.1039164938017,45.890117524778994,45.97976958755,45.45154176173801,45.04519145212829,45.1460622744885,44.81995342060289,44.762757120245105,44.3251616289766,44.17575209895661,43.9736467716232,43.408070515960205,43.351249323898294,43.0360947702086,,,
67,Eritrea,ERI,Agricultural land (% of land area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2673267326733,73.3267326732673,73.3366336633663,72.6534653465346,72.87128712871291,73.93069306930691,73.93069306930691,74.5544554455445,74.5742574257426,74.5742574257426,74.92079207920791,74.2574257425743,74.4752475247525,74.97029702970299,74.97029702970299,74.97029702970299,75.1683168316832,75.1683168316832,75.1683168316832,75.1683168316832,75.1683168316832,75.1683168316832,75.1683168316832,75.1683168316832,,,
68,Spain,ESP,Agricultural land (% of land area),,66.4892552723198,66.4932570330946,66.3031733962944,65.5348353275441,65.4167833846893,64.340309736284,64.7925087038297,64.3463123774461,65.0826363599984,64.2662771619513,65.3967745808156,65.1646724558806,64.58841890431789,64.1880940470235,63.8892780657687,63.0862541785936,63.2381791247948,63.015234320261094,62.767746326620504,62.542294832522494,62.4794778360629,62.4494454010331,61.6522836033078,61.3246836456832,61.49287201665871,61.2886432804741,61.2706230978696,61.2245715201025,61.4708473490309,61.0123338138715,60.810107320198604,60.6259010091302,60.1333493512734,60.43368572801539,59.5046452026269,60.345587057504396,60.18540765657539,59.9831811629025,59.6227775108121,59.6513026052104,59.2152772205729,58.9511862776531,58.398269265439396,58.2375095156056,58.434350517942704,57.342979678544204,56.1078720121817,56.4194065757819,56.09032206312921,55.088898222035596,54.0409698327599,53.8613782211471,53.4439519776694,53.1336838527818,53.189060520874996,52.577247440306905,,,
69,Estonia,EST,Agricultural land (% of land area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.413305024770004,31.1394196744515,25.973106864826605,23.378155225289003,23.7084217975938,24.1330502476999,24.604859636706802,23.6140599197924,23.2602028780373,20.995517810804397,16.4708660581984,19.5494223214681,18.1740982404827,20.804435584195897,21.1960368011323,21.575842783343703,21.3918374096006,21.981599145859104,22.382637126515004,22.316584100023604,22.5501303235212,22.1992178513918,22.4062571888659,22.843340234644604,23.0733839429492,,,
70,Ethiopia,ETH,Agricultural land (% of land area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.54,30.471999999999998,30.5,30.5,30.491999999999997,30.508000000000003,30.676,30.662,30.605400390625,30.498,31.607,33.101,33.591,34.219,35.077,34.513000000000005,34.985,35.683,36.32519921875,36.488,36.259,36.259,36.259,36.259,,,
71,European Union,EUU,Agricultural land (% of land area),,54.7028526616005,54.635209155169896,54.495879338117106,54.3053162091457,54.0914182614187,53.9725410301141,53.92055079242479,53.690175591521104,53.674091278404795,53.137669782133706,52.597393557210296,52.4157806105173,52.222325553417704,52.091350421410105,51.949799988902996,51.801402467055794,51.7254095650548,51.710807728491105,51.57682677689589,51.450254822407,51.336385081919005,51.267905871626,50.9675134580768,50.901682721662105,50.7975132363664,50.6969618419987,50.6455521938161,50.5057762278942,50.39350903779739,50.240833587536706,49.373329721527995,48.69446160532829,48.597172852841396,48.470003097584,48.062974926333396,48.001944069284804,47.8802995851181,47.72995684801829,47.6044649253846,47.1095512921741,46.572656357485,46.1536312203045,45.7186958679125,45.480646187478,45.44239360866779,45.2567560662149,44.7017595314001,44.8089455534333,44.4804849658457,44.1789987756272,43.939291812132,43.7578531727913,43.495603486715794,43.1030110318923,43.0463516738157,42.821658634265596,,,
72,Fragile and conflict affected situations,FCS,Agricultural land (% of land area),,27.869559688145102,27.9296748144595,27.976145132596198,28.0099062865444,28.005072125932898,27.997820885015603,28.0527119990562,28.077272653776102,28.141832089039802,28.187678644516897,28.216683608186102,28.3065054311617,28.344087131399696,28.4100004435298,28.424376262624303,28.4945539392454,28.526445794509897,28.576349920107102,28.6022376852606,28.6387300771036,28.6798230055251,28.7195123804141,28.735341345252,28.7827502645693,28.826182448878104,28.856124924236497,28.8808430614463,28.911955164748395,28.8934750432381,28.9265365264463,28.9895396432794,29.0247040438693,29.534317602862895,29.6942993952632,29.7059808510913,29.8596964320871,29.9582538805968,29.990203822696,29.9986748121873,30.0768477334738,30.1835822010667,30.297689137135603,30.409148617316298,30.426830404061302,30.6279219498912,30.6416918609435,30.757386566524,30.743586171998402,30.789357429745003,30.852555725493602,30.9851930131554,31.0072707470788,31.018624766624303,31.054409307853497,31.0657785212721,31.0666297419104,,,
73,Finland,FIN,Agricultural land (% of land area),,9.080074694415051,9.14376735170639,9.214025411208508,9.27673297762976,9.3289339768213,9.387701179762141,9.43366460600726,9.47536064104616,9.079418234347811,8.943825966617029,8.87652237818668,8.58104320946807,8.4772976711522,8.55379330360074,8.58137184027095,8.575133465785969,8.5281857502093,8.48714697677616,8.42936406316688,8.32594635411537,8.26258232762691,8.167372373262019,8.044912513029809,7.963820057033651,7.90702223429446,7.8577757061746905,7.905709314160019,7.79145720861447,7.832824612850491,7.85646278604025,7.960865585961879,7.90078466134804,7.825929778298299,7.918513090855741,7.36728060671723,7.281919957976299,7.0586690305000195,7.19655930923537,7.22742014624167,7.281919957976299,7.2950523654749,7.34101579172002,7.373846810466531,7.3968285235890905,7.46511720288956,7.56568363035786,7.54677859299467,7.556432715839911,7.556762092793679,7.541625213372001,7.5244335044136,7.51949750783589,7.431965513837239,7.46026554890339,7.48050377527475,7.48576881313547,,,
74,Fiji,FJI,Agricultural land (% of land area),,12.4247400109469,12.4247400109469,12.479474548440098,12.479474548440098,12.205801860974299,12.205801860974299,12.096332785988,11.986863711001599,12.096332785988,12.096332785988,12.096332785988,12.588943623426399,12.862616310892198,13.136288998358,13.4099616858238,14.230979748221099,14.7783251231527,15.325670498084301,15.599343185550099,15.8730158730159,16.4203612479475,16.967706622879,17.5150519978106,18.0623973727422,18.8834154351396,19.157088122605398,19.978106185002698,20.7991242474001,21.6201423097975,22.4411603721949,23.207443897099104,23.809523809523803,23.809523809523803,23.700054734537503,24.083196496989604,24.083196496989604,24.083196496989604,23.535851122058002,23.4263820470717,23.4263820470717,23.4263820470717,23.4263820470717,23.4263820470717,23.4263820470717,23.4263820470717,23.4263820470717,23.3716475095785,23.4263820470717,23.4044885661476,23.2621784345922,23.2621784345922,23.2621784345922,23.2621784345922,23.2621784345922,23.2621784345922,23.2621784345922,,,
75,France,FRA,Agricultural land (% of land area),,63.077325864675295,62.8965257471095,62.7394670591232,62.2920324247433,62.0947959328534,61.8117250417152,61.415425794121596,60.591780814099906,60.5826494950309,59.34444262927771,59.57820439744351,59.3809679055536,59.280523395794894,59.2476506471466,59.092418222974004,58.4787935815388,58.2760782982075,58.369217752711,58.137282248359,57.932740701214,57.8688214677311,57.7939446513655,57.6460172824481,57.541920245061796,57.4213868333513,57.3355524341029,57.2588493539235,56.303713379308604,56.14099398688371,55.87052502944489,55.6734704505521,55.4897490242686,55.319906489585705,55.16211658268951,55.062217811921904,54.963785045895605,54.860233747500494,54.7513891375826,54.6584315960761,54.4360796320941,54.2642292270887,54.076852040436,53.9083391234258,53.79871469779489,53.675509234590905,53.533604057625595,53.3389218402565,53.1635976249333,52.998867341078,52.827926944534,52.7408105848571,52.6790839909002,52.54923164034221,52.5360837509851,52.4637632255604,52.447544166171596,,,
76,Faroe Islands,FRO,Agricultural land (% of land area),,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,2.1489970407132,,,
77,"Micronesia, Fed. Sts.",FSM,Agricultural land (% of land area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1428571428571,32.1428571428571,32.1428571428571,32.1428571428571,32.1428571428571,32.1428571428571,32.1428571428571,32.1428571428571,32.1428571428571,32.1428571428571,32.1428571428571,32.1428571428571,32.1428571428571,32.1428571428571,32.1428571428571,32.1428571428571,32.1428571428571,32.1428571428571,31.428571428571402,31.428571428571402,31.428571428571402,31.428571428571402,31.428571428571402,31.428571428571402,31.428571428571402,31.428571428571402,,,
78,Gabon,GAB,Agricultural land (% of land area),,20.1614468118136,20.2196608064579,20.2778748011022,20.3360887957465,20.394302790390803,20.4525167850351,20.316684130865102,20.374898125509397,20.2390654713393,20.1032328171692,20.180851476695,20.0450188225249,19.9285908332363,19.9868048278806,20.0605425544301,20.0023285597858,20.0915900182404,20.1769705437187,19.9868048278806,19.9945666938332,19.9945666938332,19.9945666938332,19.9945666938332,19.9945666938332,19.9945666938332,19.9945666938332,19.9945666938332,19.9945666938332,19.9945666938332,20.013971358714603,20.013971358714603,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,,,
79,United Kingdom,GBR,Agricultural land (% of land area),,81.8418550820485,81.75505311453729,81.6227834497582,81.440912660687,80.9531682718142,80.808498325962,80.8250320340594,80.2959533749432,80.1058157318233,77.91096598189559,77.8861654197495,77.52655726863141,77.2785516471707,77.0388128797586,76.81147439341959,76.7494729880544,76.42706568015541,76.3774645558633,76.2699954532303,76.34026371264409,75.7243830860166,75.56317943206709,75.29450667548458,75.23663869714379,75.096102178316,74.9390319513909,74.88116397305009,76.1501260695242,75.6665151076758,75.24077212416809,74.99276650270741,74.6910263299301,72.4755094448807,71.9588310668375,71.83482825610709,72.31017236390691,72.68631422312241,72.4093746124912,71.1734799322118,70.1194560410036,70.0739883437358,70.16905716529571,70.08638862480879,70.47906419212171,70.08638862480879,73.73207126028191,72.9425866986318,73.09552349853259,71.6116231967925,71.1941470673335,70.9461414458728,71.020543132311,71.3024396261315,71.2272144835283,70.83867234323979,71.7148781414045,,,
80,Georgia,GEO,Agricultural land (% of land area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.4671175708735,45.0136710318031,44.5675636782271,43.8624262483811,43.675348971075,43.7041300906605,43.8192545690027,43.157288818535,43.1716793783278,43.2148510577061,43.22924161749889,43.2580227370845,35.861275003597605,36.264210677795404,36.235429558209795,36.221038998417,36.177867319038704,35.9476183623543,35.40077709022879,35.147501832547896,35.0410130954094,35.7763721061484,34.7684567361311,34.7978140402396,34.4510001439056,,,
81,Ghana,GHA,Agricultural land (% of land area),,51.4195306319768,51.4195306319768,51.4195306319768,51.4195306319768,51.4195306319768,51.4195306319768,51.4195306319768,51.4195306319768,51.4195306319768,51.4195306319768,51.4195306319768,51.4195306319768,51.4195306319768,51.4195306319768,51.859013799771496,51.859013799771496,52.2984969675661,52.73798013536079,52.73798013536079,52.73798013536079,52.73798013536079,53.616946470950204,53.616946470950204,54.056429638744795,54.4959128065395,54.4959128065395,54.4959128065395,54.9353959743342,54.9353959743342,55.3968533005186,55.9022589434825,55.9022589434825,56.2538454777182,56.69332864551289,57.572294981102196,58.4512613166916,59.89276610705811,61.6594884415927,62.3187131932847,63.41742111277139,63.7690076470071,64.3007822800387,65.1973279423398,66.36195833699571,66.36195833699571,67.240924672585,67.6804078403797,68.55937417596911,68.55937417596911,68.647270809528,69.0867539773227,68.9988573437637,68.9988573437637,68.9988573437637,68.9988573437637,68.9988573437637,,,
82,Gibraltar,GIB,Agricultural land (% of land area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Guinea,GIN,Agricultural land (% of land area),,59.4986163112486,59.494546638450295,59.3968744912909,59.2992023441315,59.205599869770495,59.1079277226111,59.01025557545171,58.9125834282924,58.814911281133,58.7213088067719,58.6236366596126,58.5259645124532,58.4282923652938,58.3346898909328,58.2777144717565,58.1800423245971,58.0823701774377,57.984698030278395,57.972489011883404,57.8748168647241,57.77714471756471,57.679472570405295,57.622497151229,57.528894676868,57.47191925769171,57.374247110532295,57.2765749633729,57.3050626729611,57.207390525801706,57.5492430408595,57.1748331434153,57.199251180205096,57.187042161810204,57.170763470617,57.073091323457604,56.6376363340387,56.1614846166368,55.8155624287807,55.103369689077,54.8958163763633,55.103369689077,55.9173042487384,56.34461989256061,56.6905420804167,57.4678495848934,57.5044766400781,57.70796027999349,57.9521406478919,57.992837375875,58.1963210157903,58.1963210157903,58.603288295621006,59.01025557545171,59.01025557545171,59.01025557545171,59.01025557545171,,,
84,"Gambia, The",GMB,Agricultural land (% of land area),,51.778656126482204,51.8774703557312,51.9762845849802,52.0750988142293,52.1739130434783,52.2727272727273,52.4703557312253,52.4703557312253,52.6679841897233,52.7667984189723,53.063241106719396,53.5573122529644,54.0513833992095,56.7193675889328,56.1264822134387,56.0276679841897,56.7193675889328,57.4110671936759,56.3241106719368,55.6324110671937,57.8063241106719,59.8814229249012,58.003952569169996,56.6205533596838,56.6205533596838,57.5098814229249,58.201581027668,59.68379446640321,57.9051383399209,57.9051383399209,58.498023715415,55.1383399209486,55.0395256916996,55.0395256916996,55.0395256916996,55.0395256916996,55.0395256916996,54.545454545454504,54.545454545454504,54.545454545454504,53.3596837944664,51.086956521739104,50.098814229249,50.8893280632411,52.0750988142293,48.913043478260896,48.913043478260896,54.545454545454504,59.5849802371541,60.7707509881423,60.7707509881423,59.7826086956522,59.7826086956522,59.7826086956522,59.7826086956522,59.7826086956522,,,
85,Guinea-Bissau,GNB,Agricultural land (% of land area),,48.293029871977204,48.293029871977204,48.293029871977204,48.293029871977204,48.293029871977204,48.293029871977204,48.6486486486487,48.6486486486487,48.6486486486487,48.6486486486487,48.6486486486487,48.6486486486487,48.8264580369844,49.0042674253201,49.0042674253201,49.0042674253201,49.0398293029872,49.0398293029872,49.0753911806543,49.1820768136558,49.431009957325706,49.8933143669986,50.24893314367001,51.20910384068279,51.4935988620199,50.3200568990043,50.142247510668604,49.786628733997205,51.102418207681396,51.4580369843528,51.4580369843528,51.4580369843528,52.1692745376956,52.524893314367,52.8449502133713,53.0583214793741,54.6586059743954,54.6586059743954,56.4722617354196,57.894736842105296,57.894736842105296,57.219061166429604,56.8990042674253,57.2546230440967,57.2546230440967,57.2546230440967,57.2546230440967,57.2546230440967,57.2546230440967,57.9658605974395,57.9658605974395,57.9658605974395,57.9658605974395,57.9658605974395,57.9658605974395,57.9658605974395,,,
86,Equatorial Guinea,GNQ,Agricultural land (% of land area),,11.194295900178302,11.372549019607801,11.5508021390374,11.5864527629234,11.5864527629234,11.729055258467,11.729055258467,11.729055258467,11.729055258467,11.729055258467,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.5508021390374,11.5508021390374,11.5508021390374,11.5508021390374,11.194295900178302,11.194295900178302,11.016042780748698,10.481283422459901,10.481283422459901,10.124777183600699,10.124777183600699,10.124777183600699,10.124777183600699,10.124777183600699,10.124777183600699,,,
87,Greece,GRC,Agricultural land (% of land area),,69.1233514352211,69.0612878200155,69.9844840961986,69.7517455391777,67.3235065942591,70.51978277734679,70.6982156710628,70.9309542280838,70.9387121799845,71.0240496508922,71.0240496508922,71.0628394103957,70.9309542280838,70.9154383242824,70.7370054305663,70.71373157486421,70.6904577191621,71.1792086889061,71.2257564003103,71.2179984484096,71.4197051978278,71.4197051978278,71.233514352211,71.4429790535299,71.2490302560124,71.2179984484096,71.1947245927075,71.2102404965089,71.4895267649341,71.5438324282389,71.09387121799851,71.1171450737005,71.0628394103957,71.14041892940259,71.09387121799851,71.155934833204,69.7051978277735,68.1303335919317,67.2614429790535,66.1675717610551,65.4615981380915,64.7245927075252,64.0186190845617,62.6842513576416,62.10240496508921,61.00077579519011,60.1474010861133,59.4026377036462,58.6501163692785,58.0993017843289,57.377812257564,56.5011636927851,55.4926299456943,48.1070597362296,48.09154383242821,47.602792862684296,,,
88,Grenada,GRD,Agricultural land (% of land area),,64.7058823529412,64.7058823529412,64.7058823529412,64.7058823529412,64.7058823529412,64.7058823529412,64.7058823529412,64.7058823529412,64.7058823529412,64.7058823529412,64.7058823529412,58.82352941176471,58.82352941176471,58.82352941176471,58.82352941176471,58.82352941176471,58.82352941176471,55.8823529411765,55.8823529411765,47.05882352941179,47.05882352941179,47.05882352941179,47.05882352941179,47.05882352941179,41.1764705882353,41.1764705882353,38.2352941176471,38.2352941176471,38.2352941176471,38.2352941176471,35.2941176470588,35.2941176470588,35.2941176470588,35.2941176470588,32.3529411764706,32.3529411764706,32.3529411764706,32.3529411764706,35.2941176470588,35.2941176470588,38.2352941176471,38.2352941176471,35.2941176470588,35.2941176470588,20.588235294117602,20.588235294117602,20.588235294117602,20.588235294117602,23.529411764705895,23.529411764705895,23.529411764705895,23.529411764705895,23.529411764705895,23.529411764705895,23.529411764705895,23.529411764705895,,,
89,Greenland,GRL,Agricultural land (% of land area),,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.688615753736488,0.68949372579314,0.690371653194276,0.6912496252509279,0.69212759730758,0.6930055693642321,0.6938835414208839,0.6947614688220191,0.6956394408786709,0.696517412935323,0.6973953849919761,0.6982733570486271,0.582044083070981,0.582774995610286,0.583505908149592,0.5842368206888979,0.584967733228203,0.5856986085917499,0.5864295211310561,0.5871604336703621,0.587891346209667,0.588622258748973,0.58935313411252,0.590084046651826,0.5908149591911321,0.5915458717304369,0.5922767842697428,0.59300765963329,0.5922036967333879,0.592228046853588,0.5922767842697428,0.5923011343899429,,,
